Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8430765867233276,0.8473129225651688,0.7658768375152911,0.7898842154796182,535796800
2000-01-04,0.7719967365264893,0.8331910099253058,0.7621112161265438,0.8153035838119199,512377600
2000-01-05,0.7832935452461243,0.8327203458038124,0.7757623541955361,0.781410734913643,778321600
2000-01-06,0.7155085206031799,0.8058887358490333,0.7155085206031799,0.7992989255776866,767972800
2000-01-07,0.7494014501571655,0.7606991158525374,0.7192750287870664,0.7268062193250892,460734400
2000-01-10,0.7362210154533386,0.770113056813958,0.7136257849000408,0.768230246632849,505064000
2000-01-11,0.6985623836517334,0.7484598835214782,0.6816163921285068,0.7225697538588923,441548800
2000-01-12,0.6566677093505859,0.7192749229526614,0.6514891398717929,0.715508448349513,976068800
2000-01-13,0.7286889553070068,0.743752190636779,0.6966797247843203,0.7116248539634082,1032684800
2000-01-14,0.7564619779586792,0.7701130684586291,0.7484600722774706,0.7531670726617501,390376000
2000-01-18,0.7828226685523987,0.7983574208211789,0.7564618226504014,0.760698961791204,459177600
2000-01-19,0.8025937676429749,0.8190690964959576,0.7785863944428557,0.7955324383580391,597643200
2000-01-20,0.8548449277877808,0.9150977721059923,0.8548449277877808,0.8699081137276662,1831132800
2000-01-21,0.8383694887161255,0.860493249300577,0.8298960638256875,0.860493249300577,495924800
2000-01-24,0.8002405166625977,0.8491957515694142,0.7917670398216143,0.8167157998432513,440876800
2000-01-25,0.8454297780990601,0.852020491975603,0.7710550989852323,0.7908253300006862,497145600
2000-01-26,0.8298961520195007,0.8600226255949693,0.8266012968004287,0.8284840568458022,367158400
2000-01-27,0.8284839987754822,0.8510792797476919,0.8058887680826057,0.8195398584604688,340144000
2000-01-28,0.7654061913490295,0.8350739512740049,0.7578749995770914,0.8148330469202402,423348800
2000-01-31,0.7814105153083801,0.7823519453497125,0.7117428319148308,0.7606989538404199,701680000
2000-02-01,0.7550497651100159,0.790825468743934,0.7531670053480412,0.7832934241094509,318035200
2000-02-02,0.7442227602005005,0.7691715106590451,0.7305716225773955,0.758816132319554,464195200
2000-02-03,0.7781156301498413,0.7851769585317316,0.7550496397446146,0.7555203547466173,475193600
2000-02-04,0.8134208917617798,0.8284840786669208,0.7804693722222915,0.7828228977600021,425320000
2000-02-07,0.8590810298919678,0.8604931750731194,0.7978867647795626,0.8134207137275193,441067200
2000-02-08,0.8652011156082153,0.8746150155172313,0.8378988349222504,0.8586104001969949,408643200
2000-02-09,0.8482540249824524,0.8821469149246006,0.8468419804527216,0.8595516884827177,299364800
2000-02-10,0.8548449277877808,0.8576691180285878,0.8284840255773045,0.8501378770139894,302982400
2000-02-11,0.819068968296051,0.8595516137335198,0.8153033489464925,0.8557859943839613,212251200
2000-02-14,0.8722615242004395,0.8727322392988055,0.8181277292290803,0.823305444473113,367539200
2000-02-15,0.896268904209137,0.9033302340757112,0.8675545791391361,0.8680252942401092,485744000
2000-02-16,0.8595518469810486,0.889679122801532,0.8444886615848045,0.886854128193323,378246400
2000-02-17,0.8652011156082153,0.8699080655627233,0.8520206903724165,0.8675545905854694,289497600
2000-02-18,0.8378987908363342,0.8689665896278125,0.8350737461518901,0.8633182097561258,233441600
2000-02-22,0.857198178768158,0.8807348343044845,0.8035350586704019,0.8294252389782603,422296000
2000-02-23,0.875556468963623,0.8962689398159304,0.8360151922070378,0.8528439867857041,473099200
2000-02-24,0.8676717281341553,0.8972102285189305,0.8416642945005687,0.8835590899672174,376432000
2000-02-25,0.831308126449585,0.881205684986234,0.8294253666776735,0.8647303554177656,249144000
2000-02-28,0.8529621362686157,0.8661425633006249,0.8162450959212416,0.8294255229532508,328328000
2000-02-29,0.8633180856704712,0.8830883174077077,0.8477833840382805,0.8553153270676732,368961600
2000-03-01,0.9814707040786743,0.9946511312127464,0.8925034242757603,0.8929741394507373,1077003200
2000-03-02,0.9188642501831055,0.9635832965711344,0.9089787290203113,0.9565227702817597,311259200
2000-03-03,0.964053750038147,0.9658193589690907,0.9038009123088052,0.9405170909216329,323366400
2000-03-06,0.9466370344161987,0.9725271668382329,0.9414584649150668,0.9489905091259834,210560000
2000-03-07,0.9254540801048279,0.9598176953368259,0.9122736531099213,0.9522856492646481,273011200
2000-03-08,0.9188642501831055,0.933456822391708,0.8929741118890391,0.9254540613120318,271230400
2000-03-09,0.920746922492981,0.9414584858749899,0.890620454475699,0.9103906882880288,276718400
2000-03-10,0.9471079111099243,0.9635832424767398,0.9113321531027958,0.9165107234877387,248606400
2000-03-13,0.9136855006217957,0.9527560536936639,0.9000343629091949,0.9198053991879501,303956800
2000-03-14,0.8604930639266968,0.9358099778260858,0.8586102039283628,0.9129793450391949,428579200
2000-03-15,0.875556468963623,0.9056837450027367,0.8595518532187199,0.8708495188842208,443609600
2000-03-16,0.9155685305595398,0.9188642405588883,0.8623761090472012,0.8835592966322613,378100800
2000-03-17,0.9414583444595337,0.9414583444595337,0.9009756483181623,0.904742172734974,305043200
2000-03-20,0.9263954162597656,0.9508734070809144,0.9216883655969312,0.930161841147639,204489600
2000-03-21,1.0163047313690186,1.0299557690430432,0.9160398145134382,0.9231003389123884,524328000
2000-03-22,1.0859723091125488,1.0873852586102974,0.990885162103321,1.0000646578617716,567996800
2000-03-23,1.0643192529678345,1.1325748357865224,1.0544337355795022,1.0694969166384938,562564800
2000-03-24,1.0445482730865479,1.0840895402488382,1.0205409027803418,1.0727918773246028,446913600
2000-03-27,1.051139235496521,1.0902098006249084,1.0308974779550166,1.0365467638066068,279182400
2000-03-28,1.0478442907333374,1.0694972879221452,1.0327801994170036,1.0337216297052705,202966400
2000-03-29,1.0238369703292847,1.0501978243370682,1.007949604280305,1.049727209725418,239836800
2000-03-30,0.9471079111099243,1.037017317351079,0.9447543354398092,1.0059487106841807,414400000
2000-03-31,1.0228959321975708,1.033721981967148,0.9489910148585443,0.9598179696564787,404633600
2000-04-03,1.0040653944015503,1.0506679815729154,0.9748803654285547,1.0205407182901955,328563200
2000-04-04,0.9588760733604431,1.0017122514155015,0.8793228121201293,0.9988880615185661,660329600
2000-04-05,0.981941819190979,1.000770619550488,0.9339271816264477,0.95252057421611,457665600
2000-04-06,0.9428712129592896,1.0130096515775158,0.9282778427112095,0.9838246205780875,259627200
2000-04-07,0.9922975897789001,0.9932389195074539,0.9452250698308912,0.9584054960867401,242435200
2000-04-10,0.9414583444595337,0.9998293164974826,0.9395755850443275,0.9918265582567969,212262400
2000-04-11,0.8995638489723206,0.9405171707057784,0.8892076135015289,0.9301618402629928,541822400
2000-04-12,0.8228346109390259,0.8962687702395097,0.7898840057235476,0.8962687702395097,941136000
2000-04-13,0.857198178768158,0.9038007748306404,0.8171861961999263,0.8397814719952331,529827200
2000-04-14,0.8426059484481812,0.8887369904620105,0.8209520450196286,0.8233055705926566,667620800
2000-04-17,0.9329860210418701,0.9334567361588338,0.8214226668128302,0.824718426821573,409561600
2000-04-18,0.9555813074111938,0.9555813074111938,0.8990931772319857,0.9301618851434298,390924800
2000-04-19,0.9122734665870667,0.9809997779712261,0.9019172321709535,0.9504026948245653,520150400
2000-04-20,0.8953273892402649,0.9395757106877314,0.8816762503698418,0.9315737558461152,722120000
2000-04-24,0.9075664281845093,0.9075664281845093,0.8642595394893852,0.8661422990416077,443620800
2000-04-25,0.9664075970649719,0.9697033074742758,0.9193350700710367,0.9198057852851073,391641600
2000-04-26,0.9136855006217957,0.9640536163238471,0.9038007869515767,0.953697383167986,366912000
2000-04-27,0.9546388983726501,0.956522563075801,0.8780279862922727,0.8826176843694249,326603200
2000-04-28,0.9343979954719543,0.9602882299833632,0.9136856268572416,0.957464040052915,249580800
2000-05-01,0.9362809658050537,0.942400865935787,0.9179228743515828,0.9405172009191272,226195200
2000-05-02,0.8877953886985779,0.9508733210946615,0.8849711987797321,0.9282780922467037,236432000
2000-05-03,0.8666130900382996,0.9132148874540019,0.8407229567750835,0.8957981282257282,489798400
2000-05-04,0.8336615562438965,0.868025161168127,0.8327201261862756,0.867083731110506,399515200
2000-05-05,0.8520206212997437,0.8642596153289691,0.8338969849971366,0.8346030073213433,284076800
2000-05-08,0.8294252753257751,0.8562567862711562,0.828483845264178,0.8442531004718756,184900800
2000-05-09,0.7941204309463501,0.8378988471689106,0.7898841457577764,0.8308375171059629,327140800
2000-05-10,0.7479894161224365,0.7908256017674916,0.74375227577768,0.7837642710253911,535091200
2000-05-11,0.7743504047393799,0.7851773580882065,0.7456360710947431,0.7635235016698997,499744000
2000-05-12,0.8105964064598083,0.8322494482807757,0.7890598115507713,0.798357413669617,306913600
2000-05-15,0.7606991529464722,0.8138915228633827,0.7541084873009011,0.8138915228633827,678932800
2000-05-16,0.7960031032562256,0.8214225194823633,0.7738793961683788,0.7871770706978626,440451200
2000-05-17,0.7635233402252197,0.7809400518761284,0.7559912946010906,0.7804693367341221,398092800
2000-05-18,0.7588162422180176,0.790354756035203,0.7578748120548764,0.7757622365512076,373777600
2000-05-19,0.7079774737358093,0.7475187539683772,0.7032696182145485,0.7475187539683772,740667200
2000-05-22,0.6773793697357178,0.7060945485499338,0.6477236155010901,0.7060945485499338,755507200
2000-05-23,0.6463114619255066,0.703269440087142,0.6448993670793473,0.6816164476043967,517585600
2000-05-24,0.660433292388916,0.6759671910862142,0.6251283052531384,0.6491356784049094,678462400
2000-05-25,0.6572557687759399,0.6978565346300211,0.6477237114831607,0.6665533735196574,406750400
2000-05-26,0.6505477428436279,0.6769085895085062,0.6420751738138225,0.6627867360976498,181148800
